,County Code,CO 2nd Max 1-hr,CO 2nd Max 8-hr,NO2 98th Percentile 1-hr,NO2 Mean 1-hr,Ozone 2nd Max 1-hr,Ozone 4th Max 8-hr,SO2 99th Percentile 1-hr,SO2 2nd Max 24-hr,SO2 Mean 1-hr,PM2.5 98th Percentile 24-hr,PM2.5 Weighted Mean 24-hr,PM10 2nd Max 24-hr,Lead Max 3-Mo Avg
190,13121,-94.0,-82.22222222222221,-48.5,-62.264150943396224,-18.333333333333325,8.857142857142852,-90.66666666666666,-98.28571428571429,-96.66666666666667,-37.71428571428571,-11.50000000000001,-78.93333333333334,
191,13127,,,,,-41.666666666666664,-19.14285714285714,-94.66666666666667,-98.57142857142858,-96.66666666666667,-28.57142857142857,-36.66666666666667,,
192,13135,,,,,-28.333333333333332,4.571428571428582,,,,-48.0,-23.83333333333333,,
193,13139,,,,,,,,,,-46.857142857142854,-28.16666666666666,,
194,13151,,,,,-18.333333333333325,8.857142857142852,,,,,,,
195,13153,,,,,,,,,,-46.285714285714285,-26.5,,
196,13213,,,,,-38.33333333333332,-6.000000000000016,,,,,,,
197,13215,,,,,-36.66666666666666,-10.285714285714299,-89.33333333333333,-98.57142857142858,-96.66666666666667,-25.71428571428571,-18.000000000000004,-80.66666666666666,16.666666666666675
198,13223,-97.42857142857143,-92.22222222222223,-84.25,-94.81132075471697,-36.66666666666666,-7.142857142857151,,,,-51.42857142857142,-31.999999999999996,,
199,13231,,,,,-31.666666666666675,-1.1428571428571344,,,,,,,
200,13245,,,,,-35.0,-8.285714285714285,-19.333333333333336,-93.75,-93.33333333333333,-38.28571428571428,-18.833333333333336,-80.22222222222221,
201,13247,,,-80.75,-92.9245283018868,-19.999999999999996,7.14285714285714,,,,,,,
202,13261,,,,,-41.666666666666664,-12.571428571428578,,,,,,,
203,13295,,,,,,,,,,-44.99999999999999,-18.125000000000004,,
204,13303,,,,,,,,,,-40.0,-24.33333333333333,-83.33333333333334,
205,13319,,,,,,,,,,-38.857142857142854,-15.99999999999998,,
206,15001,,,,,,,1792.5333333333335,117.0,11.333333333333329,-27.428571428571434,14.500000000000002,,
207,15003,-95.31428571428572,-85.77777777777777,-78.0,-93.58490566037736,-50.0,-30.285714285714292,-85.6,-96.71428571428572,-95.33333333333334,-62.857142857142854,-54.666666666666664,-74.4,-100.0
208,15007,-95.14285714285714,-89.44444444444444,-67.5,-95.75471698113208,,,-66.66666666666667,-92.61904761904762,-98.33333333333333,-69.14285714285714,-63.66666666666667,,
209,15009,,,,,,,,,,-61.42857142857143,-53.95833333333333,,
210,16001,-87.6,-77.55555555555556,-59.00000000000001,-80.18867924528301,-26.66666666666666,0.0,-94.0,-98.03571428571428,-96.66666666666667,-19.999999999999996,-38.75000000000001,-23.33333333333333,
211,16005,,,,,,,-38.933333333333344,-87.28571428571429,-87.33333333333333,-26.428571428571423,-36.04166666666666,-18.533333333333335,
212,16017,,,,,,,,,,,,-65.33333333333333,
213,16023,,,,,-41.666666666666664,-12.285714285714299,,,,,,,
214,16027,,,,,,,,,,-18.571428571428573,-25.416666666666675,-43.333333333333336,
215,16029,,,,,,,-61.6,-94.14285714285714,-96.0,,,,
216,16041,,,,,,,,,,8.571428571428562,-34.583333333333336,,
217,16059,,,,,,,,,,104.57142857142854,17.666666666666654,,
218,16079,,,,,,,,,,14.28571428571428,3.6111111111110983,-42.666666666666664,
219,17001,,,,,-38.33333333333332,-7.4285714285714395,,,,,,,
220,17019,-99.08571428571429,-96.88888888888889,,,-38.33333333333332,-2.857142857142858,-85.0,-97.5,-97.5,-48.57142857142858,-32.08333333333334,,
221,17031,-95.25714285714287,-90.0,-36.6,-62.64150943396226,-19.999999999999996,9.999999999999986,-38.4,-92.28571428571428,-94.0,80.0,-4.1666666666666625,-34.5,-76.0
222,17043,,,,,-31.666666666666664,-2.285714285714291,,,,-45.714285714285715,-29.999999999999993,,
223,17049,,,,,-39.99999999999999,-5.714285714285716,,,,,,,
224,17065,,,,,-33.33333333333333,-1.7142857142857237,,,,-37.142857142857146,-31.666666666666675,,
225,17083,,,,,-21.666666666666668,3.7142857142857144,,,,-48.57142857142858,-35.83333333333333,,
226,17085,,,,,-38.33333333333332,-3.9999999999999925,,,,,,,
227,17089,,,,,-28.33333333333332,-1.7142857142857237,,,,-48.57142857142858,-29.58333333333334,,-71.1111111111111
228,17097,,,,,-21.666666666666668,9.999999999999986,,,,,,,
