,County Code,CO 2nd Max 1-hr,CO 2nd Max 8-hr,NO2 98th Percentile 1-hr,NO2 Mean 1-hr,Ozone 2nd Max 1-hr,Ozone 4th Max 8-hr,SO2 99th Percentile 1-hr,SO2 2nd Max 24-hr,SO2 Mean 1-hr,PM2.5 98th Percentile 24-hr,PM2.5 Weighted Mean 24-hr,PM10 2nd Max 24-hr,Lead Max 3-Mo Avg
59,06011,,,,,-31.666666666666664,-1.1428571428571344,,,,-23.809523809523803,-38.33333333333332,-64.88888888888889,
60,06013,-89.25714285714285,-79.33333333333333,-54.2,-75.09433962264151,-18.333333333333325,11.714285714285722,-60.266666666666666,-93.71428571428572,-92.66666666666666,24.571428571428577,-9.666666666666668,-66.4,
61,06015,,,,,,,,,,,,-75.0,
62,06017,-91.14285714285715,-78.33333333333333,-56.00000000000001,-84.90566037735849,6.666666666666665,43.71428571428568,,,,-45.714285714285715,-40.0,-75.73333333333333,
63,06019,-86.91428571428571,-62.888888888888886,-30.799999999999994,-65.28301886792454,13.333333333333353,49.714285714285666,,,,80.0,57.33333333333333,-40.39999999999999,
64,06021,,,,,-29.166666666666664,-1.7857142857142905,,,,,,-49.33333333333333,
65,06023,-96.57142857142857,-88.88888888888889,,,,,,,,-35.238095238095234,-34.44444444444444,-66.66666666666667,
66,06025,-65.2,-6.888888888888878,-9.200000000000008,-73.58490566037736,1.6666666666666607,25.99999999999998,-84.0,-96.28571428571429,-99.33333333333333,-5.714285714285716,-3.333333333333355,37.60000000000001,
67,06027,,,,,-25.0,16.85714285714286,,,,2.857142857142847,-42.91666666666667,3321.0666666666666,
68,06029,-89.54285714285714,-75.33333333333334,-29.000000000000004,-59.24528301886792,18.333333333333357,62.285714285714256,,,,90.28571428571428,72.16666666666669,-22.799999999999997,
69,06031,,,-44.8,-76.22641509433963,-6.666666666666677,29.14285714285714,,,,60.571428571428584,49.16666666666665,-4.0000000000000036,
70,06033,,,,,-38.33333333333332,-9.142857142857142,,,,-41.714285714285715,-58.00000000000001,,
71,06037,-72.5142857142857,-26.66666666666667,-0.8000000000000007,-35.47169811320754,36.66666666666667,72.85714285714285,-59.46666666666667,-94.0,-88.66666666666667,61.71428571428572,69.66666666666666,-35.06666666666667,
72,06039,,,-57.75,-80.0,-10.000000000000009,21.142857142857153,,,,,,,
73,06041,-91.31428571428572,-82.0,-54.2,-71.69811320754718,-34.999999999999986,-29.714285714285715,,,,,,-74.13333333333334,
74,06043,-92.21428571428572,-80.0,,,-11.666666666666659,26.285714285714292,,,,,,-64.0,
75,06045,-91.82857142857142,-80.66666666666666,-67.0,-83.01886792452831,-36.66666666666666,-16.57142857142859,,,,-42.28571428571429,-39.33333333333334,-69.06666666666666,
76,06047,,,-52.0,-78.8679245283019,-5.000000000000004,36.57142857142854,,,,33.714285714285694,30.833333333333336,-52.800000000000004,
77,06051,-90.28571428571428,-80.0,,,-25.0,10.714285714285698,,,,,,-56.00000000000001,
78,06053,-94.11428571428571,-89.11111111111111,-63.2,-86.79245283018868,-31.666666666666664,-8.285714285714285,,,,-54.28571428571429,-37.83333333333334,-66.13333333333333,
79,06055,-90.11428571428571,-76.8888888888889,-57.00000000000001,-78.49056603773586,-26.66666666666666,-9.428571428571441,,,,,,-71.33333333333334,
80,06057,,,,,-3.3333333333333326,37.7142857142857,,,,-45.714285714285715,-39.66666666666667,-54.0,
81,06059,-78.34285714285714,-57.77777777777777,-18.400000000000006,-52.83018867924528,5.000000000000004,23.714285714285708,-82.66666666666667,-94.71428571428572,-95.33333333333334,35.71428571428572,40.83333333333334,-55.833333333333336,
82,06061,-92.78571428571428,-81.38888888888889,-38.2,-73.9622641509434,0.0,39.99999999999999,,,,-8.571428571428575,-11.66666666666667,-72.0,
83,06063,,,,,-36.11111111111111,-3.3333333333333437,,,,-6.428571428571428,-3.125,-69.33333333333334,
84,06065,-87.54285714285714,-68.22222222222223,-31.799999999999994,-61.13207547169811,23.33333333333336,67.14285714285712,-81.33333333333333,-95.17857142857142,-95.0,82.85714285714285,93.50000000000003,1.73333333333332,
85,06067,-81.02857142857142,-59.111111111111114,-40.0,-67.16981132075472,8.333333333333348,43.428571428571416,-89.06666666666668,-97.14285714285714,-96.66666666666667,46.285714285714285,8.499999999999996,-48.13333333333334,
86,06069,,,,,-16.666666666666664,11.99999999999999,,,,,,-75.2,
87,06071,-89.2,-68.66666666666667,-7.799999999999995,-38.49056603773585,36.66666666666667,84.28571428571428,-85.6,-96.42857142857143,-95.33333333333334,64.99999999999999,79.16666666666667,47.466666666666654,
88,06073,-76.8,-49.77777777777778,-17.000000000000004,-56.9811320754717,-3.3333333333333326,28.28571428571427,-68.26666666666667,-93.0,-86.66666666666667,17.714285714285726,18.333333333333336,-27.6,
89,06075,-88.62857142857143,-72.0,-43.60000000000001,-67.54716981132076,-48.33333333333333,-33.42857142857144,-76.53333333333333,-95.85714285714286,-95.33333333333334,5.142857142857138,-12.666666666666682,-64.8,
90,06077,-87.37142857142857,-70.66666666666667,-39.800000000000004,-65.66037735849058,-13.33333333333332,15.714285714285703,,,,21.714285714285708,15.16666666666666,-38.0,
91,06079,-93.60000000000001,-85.33333333333334,-53.400000000000006,-83.39622641509435,-25.0,7.999999999999985,22.133333333333315,-86.85714285714286,-90.66666666666667,-38.857142857142854,-31.333333333333346,-41.6,
92,06081,-86.22857142857143,-74.8888888888889,-49.0,-71.32075471698114,-35.0,-19.71428571428573,,,,-14.28571428571429,-19.833333333333325,-68.0,
93,06083,-89.02857142857144,-79.77777777777779,-57.400000000000006,-79.24528301886792,-18.333333333333325,14.28571428571428,-88.26666666666667,-97.85714285714285,-97.33333333333334,-48.57142857142858,-25.624999999999996,-69.73333333333333,
94,06085,-86.97142857142856,-63.77777777777778,-38.74999999999999,-63.67924528301887,-10.000000000000009,17.142857142857125,,,,8.571428571428562,-3.500000000000014,-55.00000000000001,
95,06087,-96.17142857142858,-91.33333333333333,-74.66666666666667,-92.0754716981132,-31.666666666666664,-9.142857142857142,-77.66666666666666,-96.42857142857143,-96.66666666666667,-53.33333333333334,-36.66666666666666,-58.266666666666666,
96,06089,,,,,-16.666666666666664,13.714285714285722,,,,-23.42857142857143,-32.333333333333336,-68.0,
97,06093,,,,,-35.416666666666664,-7.500000000000007,,,,,,-74.8,
98,06095,-88.28571428571429,-65.77777777777779,-56.400000000000006,-77.35849056603774,-19.999999999999996,4.57142857142856,-85.33333333333333,-97.14285714285714,-96.66666666666667,6.8571428571428505,-9.999999999999998,-70.8,
99,06097,-92.05714285714286,-81.11111111111111,-58.20000000000001,-78.11320754716982,-36.66666666666667,-18.285714285714306,,,,-9.714285714285708,-26.16666666666667,-72.53333333333333,
100,06099,-86.91428571428571,-64.22222222222223,-40.2,-71.32075471698114,-6.666666666666677,32.28571428571425,,,,53.14285714285714,25.83333333333333,-48.13333333333334,
101,06101,-88.5142857142857,-72.66666666666667,-43.99999999999999,-75.47169811320755,-13.333333333333341,24.857142857142843,,,,9.285714285714274,-16.249999999999996,-56.222222222222214,
102,06103,,,,,-16.666666666666664,21.42857142857142,,,,,,-64.66666666666667,
103,06107,-88.64285714285714,-73.33333333333334,-33.20000000000001,-68.67924528301886,0.0,49.42857142857142,,,,65.71428571428572,64.58333333333333,-32.93333333333334,
104,06109,-93.28571428571428,-86.38888888888889,,,-14.999999999999991,18.85714285714286,,,,,,,
105,06111,-87.33333333333333,-71.85185185185186,-47.0,-72.07547169811322,-1.6666666666666718,33.14285714285712,-94.0,-97.85714285714285,-98.33333333333333,-9.142857142857142,5.499999999999994,-50.0,
106,06113,-96.34285714285714,-90.88888888888889,-58.00000000000001,-81.13207547169812,-14.999999999999991,17.142857142857125,,,,-14.28571428571429,-21.333333333333325,-45.333333333333336,
107,08001,-88.17142857142856,-70.88888888888889,-20.999999999999996,-61.79245283018868,-26.66666666666667,-2.285714285714291,-25.0,-92.14285714285715,-92.5,-27.428571428571434,-15.166666666666673,-28.666666666666664,
108,08005,,,,,-13.33333333333332,14.28571428571428,,,,-37.71428571428571,-31.999999999999996,,
109,08007,,,,,,,,,,-60.71428571428572,-53.125,-48.83333333333333,
110,08013,-87.54285714285714,-69.1111111111111,,,-23.33333333333333,10.285714285714276,,,,-35.42857142857142,-28.833333333333343,-73.55555555555556,
111,08029,,,,,,,,,,-42.85714285714286,-35.83333333333333,-66.4,
112,08031,-76.5142857142857,-60.22222222222222,-25.66666666666667,-43.867924528301884,-19.999999999999996,5.714285714285694,-40.53333333333333,-90.71428571428571,-90.66666666666667,-26.857142857142858,-18.000000000000004,-46.533333333333324,
113,08035,,,,,-6.250000000000011,24.285714285714267,,,,-54.28571428571429,-48.33333333333333,,
114,08041,-81.6,-61.555555555555564,,,-26.66666666666667,6.285714285714272,,,,-49.71428571428571,-33.166666666666664,-60.0,
115,08043,,,,,,,,,,,,-77.0,
116,08051,,,,,-31.666666666666664,0.0,,,,-46.42857142857143,-45.20833333333334,-35.73333333333333,
117,08059,-88.45714285714286,-74.44444444444444,,,-13.333333333333341,22.857142857142865,,,,,,,
118,08065,,,,,,,,,,,,,
119,08067,-95.42857142857143,-85.55555555555556,-66.5,-86.0377358490566,-33.33333333333333,-3.4285714285714253,,,,-51.42857142857142,-48.74999999999999,-61.86666666666667,
120,08069,-86.28571428571429,-69.33333333333334,,,-19.999999999999996,14.857142857142836,,,,-48.57142857142858,-38.33333333333333,-66.66666666666667,
121,08077,-88.28571428571429,-71.77777777777779,,,,,,,,-31.428571428571427,-21.000000000000007,-41.466666666666676,
122,08083,,,,,-33.33333333333333,1.1428571428571344,,,,,,,
123,08099,,,,,,,,,,,,-7.866666666666678,
124,08101,,,,,,,,,,-53.142857142857146,-36.66666666666667,-62.5,
125,08107,,,,,,,,,,-57.14285714285714,-41.666666666666664,-41.06666666666666,
126,08113,,,,,,,,,,-74.28571428571429,-57.22222222222222,-58.88888888888889,
127,08119,,,,,,,,,,,,-56.00000000000001,
128,08123,-83.48571428571428,-63.33333333333333,,,-18.74999999999999,11.428571428571432,,,,-33.71428571428572,-26.5,-63.06666666666667,
129,09001,-88.91428571428571,-71.1111111111111,-40.2,-70.56603773584906,15.000000000000014,41.99999999999999,-41.86666666666666,-80.0,-83.33333333333334,6.2857142857142945,9.499999999999975,-65.86666666666666,
130,09003,-73.54285714285713,-45.777777777777786,-44.8,-70.56603773584906,-1.6666666666666496,22.285714285714242,-62.4,-87.14285714285714,-90.66666666666667,-4.571428571428571,-5.666666666666675,-78.22222222222223,
131,09005,-95.71428571428572,-87.77777777777777,,,-4.999999999999982,27.428571428571423,,,,-28.57142857142857,-33.333333333333336,-73.33333333333334,
132,09007,,,,,-1.6666666666666718,33.999999999999986,,,,,,,
133,09009,-92.0,-77.77777777777779,-29.25,-57.73584905660378,8.333333333333348,35.7142857142857,-31.466666666666665,-82.28571428571428,-82.66666666666667,14.857142857142858,23.0,-43.46666666666666,
134,09011,,,,,-8.333333333333337,25.71428571428571,,,,-6.428571428571428,-7.708333333333339,-72.0,
135,09013,,,,,-1.6666666666666718,28.57142857142856,,,,,,,
136,09015,,,,,-5.000000000000004,19.99999999999997,,,,,,,
137,10001,,,,,-13.333333333333341,19.999999999999996,,,,2.2857142857142687,6.000000000000005,,
138,10003,-90.22857142857144,-75.77777777777777,-37.5,-65.09433962264151,-1.6666666666666718,25.428571428571423,104.53333333333332,-61.57142857142857,-77.33333333333333,12.571428571428566,24.83333333333333,-58.666666666666664,
139,10005,,,,,-8.333333333333337,22.571428571428555,,,,1.7142857142857126,11.00000000000001,,
140,11001,-84.22857142857143,-59.1111111111111,-31.999999999999996,-58.11320754716982,-3.3333333333333326,27.142857142857135,-34.66666666666667,-85.71428571428572,-80.0,21.14285714285713,25.83333333333333,-58.44444444444444,
141,12001,,,,,-26.66666666666666,4.57142857142856,,,,-37.142857142857146,-19.499999999999996,-71.33333333333334,
142,12003,,,,,-33.33333333333333,-0.28571428571428914,,,,,,,
143,12005,,,,,-23.33333333333333,11.142857142857142,,,,-22.285714285714285,-5.833333333333346,-65.66666666666667,
144,12009,,,,,-28.33333333333332,2.0000000000000018,,,,-42.85714285714286,-31.666666666666675,-61.0,
145,12011,-85.88571428571429,-62.444444444444436,-46.8,-84.15094339622642,-25.0,-5.714285714285716,-10.666666666666668,-91.42857142857143,-96.66666666666667,-44.99999999999999,-31.041666666666668,-64.93333333333334,
146,12017,,,,,,,,,,-38.28571428571428,-24.66666666666667,,
147,12021,,,,,-33.33333333333333,-2.857142857142858,,,,,,,
148,12023,,,,,-30.000000000000004,2.0000000000000018,,,,,,,
149,12031,-87.4857142857143,-75.33333333333334,-50.5,-74.33962264150944,-23.33333333333333,9.142857142857142,-12.0,-89.28571428571429,-93.33333333333333,-31.428571428571427,-14.666666666666684,-65.99999999999999,
150,12033,,,-63.4,-87.54716981132076,-18.333333333333325,16.28571428571428,22.4,-82.57142857142857,-90.66666666666667,-19.428571428571427,-1.8333333333333424,-74.13333333333334,
151,12047,,,,,,,-56.266666666666666,-94.57142857142857,-94.66666666666667,,,-62.0,
152,12055,,,,,-31.666666666666664,2.0000000000000018,,,,,,,
153,12057,-86.62857142857143,-65.55555555555556,-59.8,-82.64150943396227,-13.33333333333332,13.142857142857146,72.0,-72.85714285714286,-84.0,-33.71428571428572,-10.33333333333334,-49.6,
154,12059,,,,,-26.66666666666666,0.8571428571428674,,,,,,,
155,12061,,,,,-29.166666666666675,3.214285714285725,,,,,,,
156,12069,,,,,-23.33333333333333,8.857142857142852,,,,,,-78.0,
157,12071,,,,,-31.666666666666664,0.8571428571428674,,,,-50.28571428571429,-31.500000000000007,-68.66666666666667,
158,12073,,,,,-28.333333333333332,1.7142857142857126,,,,-21.142857142857142,6.666666666666665,-76.66666666666666,
159,12077,,,,,-33.33333333333333,-1.7142857142857237,,,,,,,
160,12081,,,-69.0,-90.56603773584906,-14.999999999999991,10.000000000000009,-52.0,-94.28571428571428,-95.55555555555556,-43.57142857142857,-26.875000000000014,-59.111111111111114,
161,12083,,,,,-23.33333333333333,6.285714285714272,,,,-37.857142857142854,-18.541666666666668,,
162,12086,-83.82857142857144,-62.22222222222222,-47.199999999999996,-74.71698113207547,-23.33333333333333,0.5714285714285783,-94.66666666666667,-97.85714285714285,-97.77777777777777,-45.14285714285714,-22.000000000000007,-68.8,
163,12089,,,,,,,108.44444444444447,-70.47619047619047,-85.55555555555556,,,1.0000000000000009,
164,12095,-88.34285714285714,-77.33333333333333,-52.2,-81.50943396226415,-18.333333333333325,11.99999999999999,-82.66666666666667,-97.14285714285714,-97.33333333333334,-41.714285714285715,-19.666666666666664,-74.53333333333333,
165,12097,,,,,-25.0,1.4285714285714235,,,,,,,
166,12099,-89.71428571428571,-77.11111111111111,-52.666666666666664,-79.24528301886792,-31.666666666666664,-6.000000000000016,-95.33333333333334,-98.57142857142858,-100.0,-47.857142857142854,-36.66666666666666,-65.5,
167,12101,,,,,-23.33333333333333,9.42857142857143,,,,,,,
168,12103,-91.48571428571428,-79.55555555555556,-57.8,-82.64150943396227,-21.666666666666668,4.857142857142849,74.66666666666666,-78.14285714285714,-86.66666666666667,-38.28571428571428,-16.999999999999993,-65.19999999999999,
169,12105,,,,,-21.666666666666668,6.8571428571428505,-12.0,-90.71428571428571,-85.55555555555556,-42.85714285714286,-18.666666666666664,-60.80000000000001,
170,12107,,,,,,,-29.333333333333332,-91.42857142857143,-95.33333333333334,,,-51.55555555555556,
171,12111,,,-58.00000000000001,-81.76100628930818,-33.33333333333333,-4.571428571428582,,,,-48.57142857142858,-31.000000000000007,-78.0,
172,12113,,,,,-21.666666666666668,14.57142857142857,,,,-28.57142857142857,-17.499999999999993,,
173,12115,-88.85714285714286,-70.66666666666667,-67.5,-90.56603773584906,-18.333333333333325,10.857142857142854,-64.88888888888889,-94.28571428571428,-97.77777777777777,-39.42857142857144,-26.500000000000014,-69.46666666666668,
174,12117,,,,,-20.833333333333325,11.42857142857141,,,,-38.28571428571428,-21.500000000000018,-66.33333333333333,
175,12127,,,,,-28.333333333333332,-0.28571428571428914,,,,-40.57142857142857,-24.666666666666657,-62.0,
176,12129,,,,,-31.666666666666664,4.2857142857142705,,,,,,,
177,13021,,,,,-14.999999999999991,21.42857142857142,-53.333333333333336,-93.57142857142857,-93.33333333333333,-8.571428571428575,31.500000000000018,-58.5,
178,13051,,,,,-33.33333333333333,-2.0000000000000018,18.133333333333333,-81.57142857142857,-88.0,-17.714285714285715,15.999999999999993,-64.26666666666667,
179,13055,,,,,-22.22222222222222,5.714285714285694,,,,,,-72.33333333333334,
180,13057,,,,,-8.333333333333325,27.142857142857135,,,,,,,
181,13059,,,,,-20.833333333333325,13.571428571428545,,,,-11.428571428571432,22.500000000000007,,
182,13063,,,,,,,,,,1.7142857142857126,35.66666666666667,,
183,13067,,,,,-8.333333333333337,23.142857142857153,,,,3.4285714285714475,32.833333333333336,,
184,13077,,,,,-13.33333333333332,20.85714285714286,,,,,,,
185,13085,,,,,-25.0,11.99999999999999,,,,,,,
186,13089,-90.0,-70.44444444444444,-39.5,-71.32075471698114,5.000000000000004,28.28571428571427,,,,-3.4285714285714364,29.666666666666686,-59.5,
187,13095,,,,,,,,,,-6.2857142857142945,18.000000000000014,-67.5,
188,13097,,,,,-5.000000000000004,27.71428571428569,,,,,,-70.66666666666667,
189,13111,,,,,,,2.1333333333333204,-92.57142857142857,-93.33333333333333,,,,
190,13113,,,,,-8.333333333333314,21.428571428571395,,,,,,,
191,13115,,,,,,,7.466666666666666,-89.42857142857143,-90.66666666666667,2.857142857142847,33.958333333333336,-66.16666666666666,
192,13121,-89.94285714285715,-75.77777777777777,-26.0,-67.16981132075472,1.6666666666666607,32.57142857142854,-11.733333333333329,-87.28571428571429,-90.0,4.0000000000000036,42.66666666666665,-61.6,
193,13127,,,,,-29.999999999999993,0.28571428571428914,,,,-26.428571428571423,-0.6249999999999978,-75.33333333333333,
194,13135,,,,,-6.666666666666654,27.714285714285715,,,,-3.4285714285714364,34.33333333333331,,
195,13139,,,,,,,,,,-14.28571428571429,18.54166666666668,,
196,13151,,,,,-3.3333333333333104,28.57142857142856,,,,,,,
197,13153,,,,,,,,,,-19.428571428571427,13.66666666666665,,
198,13213,,,,,-21.666666666666668,15.999999999999993,,,,,,,
199,13215,,,,,-23.33333333333333,7.14285714285714,-66.66666666666667,-94.28571428571428,-93.33333333333333,-8.571428571428575,24.0,-70.88888888888889,
200,13223,-97.54285714285714,-92.22222222222223,-71.0,-92.45283018867924,-13.33333333333332,20.285714285714285,,,,-6.2857142857142945,15.666666666666673,,
201,13231,,,,,-14.999999999999991,17.714285714285705,,,,,,,
202,13245,,,,,-16.666666666666664,17.999999999999993,,,,-9.714285714285708,28.666666666666686,-68.33333333333333,
203,13247,,,-68.0,-88.30188679245283,-1.6666666666666718,28.857142857142826,,,,,,,
204,13261,,,,,-29.999999999999993,2.857142857142869,,,,,,,
205,13295,,,,,,,,,,-10.285714285714286,27.66666666666666,-66.66666666666667,
206,13303,,,,,,,,,,-14.857142857142858,23.33333333333334,-57.60000000000001,
207,13319,,,,,,,,,,-7.428571428571429,23.83333333333335,,
208,15001,,,,,-58.33333333333333,-37.85714285714287,1094.3999999999999,56.28571428571429,-43.99999999999999,,,,
209,15003,-92.0,-79.33333333333333,-74.0,-90.56603773584906,-58.33333333333333,-40.28571428571429,-60.0,-95.85714285714286,-96.0,-70.85714285714286,-59.33333333333333,-48.53333333333333,
210,15009,,,,,,,,,,-69.52380952380952,-58.8888888888889,-47.06666666666667,
211,16001,-87.4857142857143,-71.1111111111111,,,-18.333333333333325,9.999999999999986,,,,-28.57142857142857,-26.111111111111107,-53.833333333333336,
212,16005,,,,,,,-8.533333333333337,-83.57142857142857,-85.33333333333333,-16.000000000000004,-34.50000000000001,-60.266666666666666,
213,16009,,,,,,,,,,-12.380952380952381,-20.833333333333336,-42.666666666666664,
214,16017,,,,,,,,,,-34.285714285714285,-35.0,-56.49999999999999,
215,16019,,,,,,,,,,-45.714285714285715,-35.83333333333333,,
216,16021,-92.85714285714286,-79.44444444444444,-74.0,-88.67924528301887,,,,,,-25.71428571428571,-40.833333333333336,-61.33333333333333,
217,16023,,,,,-36.11111111111111,-3.809523809523807,,,,,,,
218,16027,-85.2,-66.88888888888889,,,-31.24999999999999,-3.214285714285714,,,,-7.9999999999999964,-26.333333333333332,-24.0,
219,16029,,,,,,,180.66666666666666,-52.67857142857143,-80.0,,,,
220,16039,,,-62.0,-83.01886792452831,-35.416666666666664,-6.4285714285714395,,,,,,,
221,16055,,,-65.0,-87.73584905660378,-33.33333333333333,-4.285714285714293,,,,-11.428571428571432,-19.166666666666675,-52.16666666666667,
222,16069,-86.85714285714286,-77.77777777777779,,,,,,,,,,,
223,16077,,,-61.0,-88.67924528301887,,,-12.0,-92.85714285714286,-93.33333333333333,-9.523809523809524,-24.444444444444436,-13.06666666666666,
224,16079,,,,,,,,,,14.28571428571428,3.3333333333333437,-57.733333333333334,
225,16083,,,,,,,,,,-34.285714285714285,-40.0,,
226,17001,,,,,-30.000000000000004,3.714285714285692,-40.26666666666667,-90.28571428571428,-93.33333333333333,-14.28571428571429,5.666666666666664,,
227,17019,,,,,-25.0,9.999999999999986,,,,-17.14285714285714,3.833333333333333,,
228,17023,,,,,-31.666666666666664,0.28571428571426694,,,,,,,
