,County Code,CO 2nd Max 1-hr,CO 2nd Max 8-hr,NO2 98th Percentile 1-hr,NO2 Mean 1-hr,Ozone 2nd Max 1-hr,Ozone 4th Max 8-hr,SO2 99th Percentile 1-hr,SO2 2nd Max 24-hr,SO2 Mean 1-hr,PM2.5 98th Percentile 24-hr,PM2.5 Weighted Mean 24-hr,PM10 2nd Max 24-hr,Lead Max 3-Mo Avg
728,42069,-95.54285714285714,-88.88888888888889,-55.00000000000001,-80.37735849056604,-28.333333333333332,4.857142857142827,-58.666666666666664,-88.21428571428571,-90.0,-20.71428571428572,-15.833333333333332,-69.66666666666667,
729,42071,-94.57142857142857,-84.44444444444444,-58.20000000000001,-80.0,-18.333333333333325,14.000000000000012,-10.666666666666668,-87.85714285714286,-83.33333333333334,-1.7142857142857237,12.666666666666671,-69.86666666666666,
730,42073,-95.31428571428572,-86.88888888888889,-54.49999999999999,-74.52830188679245,-28.333333333333332,-1.1428571428571344,-8.266666666666666,-86.42857142857143,-85.33333333333333,,,-50.66666666666666,
731,42077,,,-56.49999999999999,-78.30188679245282,-21.666666666666668,11.142857142857142,-34.0,-84.64285714285714,-85.0,,,-71.86666666666666,
732,42079,-92.85714285714286,-82.77777777777777,-57.00000000000001,-79.24528301886792,-31.666666666666664,0.0,-64.8,-90.71428571428571,-91.33333333333333,,,-68.93333333333334,
733,42081,,,,,-30.000000000000004,2.571428571428558,-46.666666666666664,-88.92857142857142,-90.0,,,-75.77777777777777,
734,42085,,,,,-23.33333333333333,9.42857142857143,-38.66666666666667,-89.28571428571429,-83.33333333333334,-17.85714285714286,-4.375000000000018,,
735,42089,,,,,-31.666666666666675,-0.28571428571428914,,,,-42.85714285714286,-46.666666666666664,,
736,42091,-96.28571428571429,-88.88888888888889,-51.0,-74.52830188679245,-21.666666666666668,14.000000000000012,-71.73333333333333,-92.0,-88.66666666666667,-22.857142857142854,-8.500000000000007,-69.33333333333334,
737,42095,-93.60000000000001,-82.44444444444444,-57.2,-78.49056603773586,-19.999999999999996,9.999999999999986,5.333333333333323,-82.0,-86.66666666666667,-0.7142857142857117,12.083333333333336,-50.8,
738,42099,,,-77.2,-93.20754716981132,-30.000000000000004,1.7142857142857126,-65.6,-93.14285714285714,-93.33333333333333,,,,
739,42101,-89.94285714285715,-72.22222222222221,-37.0,-60.00000000000001,-13.33333333333332,19.428571428571395,-62.4,-89.57142857142857,-90.0,2.2857142857142687,3.166666666666651,-59.599999999999994,-82.22222222222221
740,42107,-94.57142857142857,-84.44444444444444,,,,,-36.0,-85.71428571428572,-80.0,,,,
741,42111,,,,,-31.666666666666664,-1.1428571428571344,,,,,,,
742,42117,,,,,-31.666666666666675,1.4285714285714013,,,,,,,
743,42123,,,,,,,63.99999999999999,-73.28571428571429,-80.0,,,,
744,42125,-95.77142857142857,-88.88888888888889,-57.60000000000001,-78.8679245283019,-25.0,4.57142857142856,-7.200000000000006,-86.71428571428571,-78.0,-12.571428571428566,8.499999999999996,-68.39999999999999,
745,42129,-96.42857142857143,-91.66666666666666,-60.5,-81.13207547169812,-25.0,4.857142857142827,-11.333333333333329,-84.28571428571429,-83.33333333333334,-5.714285714285716,16.666666666666675,-61.66666666666667,-73.33333333333334
746,42133,-93.77142857142857,-86.0,-49.8,-74.33962264150944,-19.999999999999996,9.999999999999986,-5.866666666666676,-90.57142857142857,-89.33333333333333,-10.285714285714286,8.499999999999996,-63.6,
747,44003,,,,,-19.999999999999996,9.14285714285712,,,,-40.0,-41.11111111111111,-83.77777777777777,
748,44007,-92.68571428571428,-82.88888888888889,-54.6,-78.11320754716982,-21.666666666666668,8.285714285714274,-64.8,-90.71428571428571,-92.5,-25.142857142857146,-15.833333333333355,-70.39999999999999,
749,44009,,,,,-21.666666666666668,9.999999999999986,,,,,,,
750,45001,,,,,-33.33333333333333,-2.0000000000000018,,,,,,,
751,45003,,,-77.0,-94.33962264150944,-28.33333333333332,2.857142857142869,,,,,,-68.0,
752,45011,,,,-96.22641509433963,-33.33333333333333,4.2857142857142705,-80.0,-96.42857142857143,-96.66666666666667,,,-70.0,
753,45015,,,,,-31.666666666666664,-8.857142857142875,,,,,,,
754,45019,-98.0,-95.55555555555556,-61.0,-84.90566037735849,-33.33333333333333,-3.7142857142857255,-62.4,-94.0,-95.33333333333334,-30.85714285714286,-14.500000000000002,-68.66666666666667,
755,45021,,,,,-29.999999999999993,-1.1428571428571344,,,,,,,
756,45023,,,,,-25.0,5.714285714285694,,,,,,,
757,45025,,,,,-31.666666666666664,-1.4285714285714346,,,,-38.28571428571428,-12.333333333333341,-76.33333333333333,
758,45029,,,,,-35.0,-4.571428571428582,,,,,,,
759,45031,,,,,-31.666666666666664,1.4285714285714013,,,,,,,
760,45037,,,,,-33.33333333333333,-4.571428571428582,,,,-33.57142857142858,-10.625000000000007,,
761,45041,,,,,,,,,,-30.285714285714292,-6.666666666666677,,
762,45043,,,,,,,-56.00000000000001,-95.0,-96.66666666666667,,,-46.533333333333324,
763,45045,-94.8,-86.22222222222223,-52.0,-80.37735849056604,-33.33333333333333,-2.3809523809523725,-76.53333333333333,-96.42857142857143,-96.66666666666667,-28.57142857142857,3.0000000000000027,-70.66666666666667,-93.33333333333333
764,45047,,,,,,,,,,-17.14285714285714,7.499999999999996,,
765,45051,,,,,-41.666666666666664,-7.142857142857151,,,,,,,
766,45063,,,,,,,1.6000000000000014,-90.0,-92.66666666666666,-26.428571428571423,-1.4583333333333282,-48.4,
767,45073,,,,,-33.33333333333333,-1.7142857142857237,-84.66666666666667,-97.32142857142857,-98.33333333333333,-40.0,-23.958333333333336,,
768,45077,,,,,-26.66666666666667,6.8571428571428505,,,,,,,
769,45079,-95.14285714285714,-86.38888888888889,-56.49999999999999,-87.9245283018868,-23.33333333333333,8.857142857142852,-48.0,-94.85714285714286,-96.0,-27.428571428571434,-0.666666666666671,-69.33333333333334,-86.66666666666667
770,45083,,,,,-23.33333333333333,11.99999999999999,,,,-31.428571428571427,-3.500000000000003,-69.33333333333334,
771,45087,,,,,-25.0,8.571428571428562,,,,,,,
772,45089,,,,,-33.33333333333333,1.4285714285714013,,,,,,,
773,45091,,,,,-29.999999999999993,-0.8571428571428563,,,,,,-71.33333333333334,
774,46011,,,,,-43.749999999999986,-13.214285714285722,,,,-36.42857142857143,-31.041666666666668,-48.66666666666667,
775,46013,,,,,,,,,,-35.42857142857142,-34.0,-67.19999999999999,
776,46029,,,,,,,,,,-34.857142857142854,-26.5,-37.6,
777,46033,,,-97.0,-98.74213836477988,-43.33333333333332,-12.00000000000001,-94.66666666666667,-98.57142857142858,-100.0,-61.142857142857146,-56.833333333333336,-56.39999999999999,
